codigo;origen;destino;cliente;matricula;precio_base;nombre;bultos;precio_combustible;tipo_buque;toneladas
VQAR23LVR4P7;Montevideo;Madrid;bmjlm suejzp;TEWTU5OEDDD3;285822.54;zewswmv tgesb;48;31725.91;0;0
RS5HZC4W3VZ8;Buenos Aires;Londres;ergclog wqvnrua;YC8N5TY1T8NB;160012.03;lveixxym ungqw;0;0;3;25635
CMZYIO0JRO7E;Rosario;Napoles;palgz badplxxz;000HJ4MA1SKI;131555.13;dlhwin zbapz;0;0;2;33813
T63FPHQ5L1FE;Cordoba;Napoles;dmkpcg jqxfjw;419D55D7X47L;193540.25;inaougnz bsbuwql;152;33815.09;0;0
AKH0GF49VW6O;Mendoza;Madrid;bugohr hbapytb;G6QZTJ0ZP9K0;114238.76;upulerkh ylskkx;30;29215.98;0;0
UT1QCL2CF9GN;Buenos Aires;San Francisco;zfjjvww bejiy;V0N3FAKV1QDH;185797.99;lqpbjrm zhchw;147;32479.09;0;0
2MC9HD7OONS5;Mendoza;Londres;nblqcead nzjekh;7BIA4I0S0VZE;335703.8;ycnen qkupdbim;0;0;2;33566
GWURVA2PG64P;Rosario;Napoles;mzjfb slezu;USH3VSBTTZT8;323560.9;exiiq mdqzews;74;26605.21;0;0
6URCX0752ICA;Rosario;Napoles;bvelw phsrtbnm;ZQA3MOZ88YSI;120653.66;mcjylqo lbqzkgjs;0;0;1;26519
W3AGGR1HFK9L;Mendoza;Madrid;fhpysgno gzebonke;PEBHKTKUJXK3;104571.46;arnklj xcmkriy;0;0;3;25736
WWZLBCVWT20S;Mendoza;Napoles;zlezdo wfgjhb;I14YKX8XMB7J;265514.15;agwhqhrs paiepis;0;0;1;26324
TB6MITGSXKY1;Montevideo;Napoles;znzfic bkhzkf;6IEE7RZ4YXII;232339.3;vnkew uyyvdxpg;134;27977.0;0;0
DN7NKN97Z54N;Mendoza;Napoles;qurkjiw lmqkl;MWJYZPOHA3HR;91060.61;ljrst brjqon;73;28157.34;0;0
RSVXBS54HXQN;Cordoba;Madrid;zureeoz vcuucs;FSHFC5MV4QAF;178403.07;iflccr vqjkadvi;0;0;2;27583
6FPNS9MOAASE;Rosario;Londres;ypxvwvm wfigekv;NP14KROCJGVN;85622.75;nuilf cenwore;56;30438.5;0;0
4FH90VGWVVR7;Cordoba;Napoles;eatbcbpb roxmvg;BNC029B9G569;178696.54;rvlmsyx adowkv;0;0;2;18040
R31707CLAC2N;Montevideo;Londres;pwazu xaoqfu;HRQZ2XV3Z7LZ;125515.42;nqjynr mvjodhp;0;0;3;27964
FARY662JIOW3;Cordoba;San Francisco;xlbiaakd mdhtfc;8O9UEIP4QTIX;217756.07;quphntv txacp;195;27855.02;0;0
X6TR7XKFM45N;Rosario;Londres;sutycxgz uatkyy;ICNLR1KK9WYU;315373.0;epbjifpt pdcuufh;33;32673.33;0;0
9PXOL4I3K3U5;Cordoba;Madrid;snvqkjv eydonm;26AM56NBC5Z5;135459.73;icgmqv fxldlha;0;0;3;36289
ZBBN24KVXFNM;Buenos Aires;Londres;sfgmms ysdyf;UZH72X8147CY;335183.31;qazpiv xuugv;125;33994.38;0;0
E6CELL7HJWDB;Mendoza;Madrid;atwxsqd oakdszp;TWP3JRZTFJ5Z;149744.06;mvwfcchs zcglue;169;27800.83;0;0
SDH76FSJNZPC;Montevideo;San Francisco;dgjdegbu fwyezso;2MNT9IK0QL3A;158111.47;wozdxjya codsy;152;30149.96;0;0
50US1RJ6BPDB;Montevideo;Napoles;esrfluwx rxpnaz;51TWD8LH48BO;315564.41;kffor dnevr;107;31314.52;0;0
G5IUHGG3EPYD;Cordoba;Napoles;trdaj ofkovd;M6RHEIFT25MO;188073.93;fhtxnl fvqse;118;34042.89;0;0
FK7VMP1STKNA;Mendoza;Napoles;tydnwbw lpzzquk;RXBZ3KOJZEJ6;210174.0;egoxoa koove;0;0;2;27307
6R9AF87E45FX;Cordoba;Napoles;ztlxsjjg mhcidaxf;PFT62ZJBFPXJ;336779.5;qbcaqlc ooibtbow;118;34842.38;0;0
5G2RG3HF7PX0;Mendoza;Londres;hbritqc hgbpqdj;LIHHXVX05AOD;320592.71;gqhtc jhgmh;167;26160.98;0;0
YM12T8XEDKA3;Mendoza;Napoles;gsxvyk uncwn;GFBI5Z3A5PH4;284639.76;fxbcrehf fliludan;111;26041.45;0;0
FXS9BYAOKIGN;Montevideo;Londres;olzkcmkj zbuccrv;XWHRADIY6SBI;161345.28;uifoeao onkwfm;57;31749.16;0;0
IN4Y5CK4DEJT;Montevideo;Napoles;kabbuwpb kxoroa;TKY1NTVCYYKR;73373.08;wldtp upzysw;94;33852.08;0;0
XFXBB4R23MNV;Montevideo;Londres;zkdgcbzf vwjejdu;HE646Y2ZIXB4;26137.78;fznokk ujhcj;0;0;2;40919
YBQX3PC127UA;Mendoza;Londres;glqyyoay yahhv;OWRAKZMVZ7PP;199069.89;fpycnbw ojpeswj;0;0;2;29445
U42BTI63P2PZ;Rosario;Napoles;rkeqcho muxlwjj;XMALNXEWTGIQ;242221.03;ripfzot ldrzxtwj;0;0;3;31003
RMPKS7LJMZG5;Rosario;Napoles;audbhr xrbjwgc;C2Z4PG5KN9I0;218041.83;jendowh vfxmrh;136;33648.71;0;0
8LEZLTK2B6W2;Cordoba;Madrid;nplhdl fmjvtj;C7SXRJHV2614;293567.66;gbngnvas wpiyn;0;0;2;24872
J8GE7RM1K0NZ;Cordoba;San Francisco;dsdvwmm fsqsxk;U8UBWBZ893DG;164575.87;xilevu shzqds;158;26145.71;0;0
J45F511X3ZTX;Rosario;Madrid;sjjqc croakjh;7A9JSD5N345K;218141.59;tmkjj bheqbduk;0;0;1;24912
2T93AKP1KOKM;Rosario;Napoles;mgjvw boeoy;B8FN0ZZWAEYC;30952.75;uvjuutz wqoskz;15;26838.28;0;0
C40WAV4GWLBH;Mendoza;Madrid;hncndhy mcoptbo;7MD9G1NNWO1C;289611.53;isqmz katqob;0;0;1;19223
E0Y840U668FN;Montevideo;Madrid;blscjkp plqhqsb;0PENPZ0TSRAC;172209.78;tnyxi yitfsx;156;28301.36;0;0
CI4I0L87JS5F;Rosario;Madrid;rlckb ikqdxsi;SDJ6J7LVKVQQ;244420.09;flikdih aynrl;0;0;2;25505
KRMZ4RL027Y8;Montevideo;San Francisco;mpcvd qmgclw;ZSU2L60IF9O3;155362.0;tvjpbbv sltcfyp;0;0;1;28352
TXZ5HI7UZVC2;Montevideo;Londres;tzyleynw gwqycj;NX139K3J4PAZ;95403.68;oqfewel srqfiyt;138;25918.01;0;0
65M04X1HSN5Q;Cordoba;Madrid;gjlqe ooacs;P3OZXWJKJIIC;327535.57;efwii yryzi;169;31562.95;0;0
45LL3AESRWHA;Mendoza;Madrid;rwvfdyc zjauecxi;HZ6H8YNBFSMR;34729.99;vtufjwn nfdawlt;0;0;2;25956
WWSBM5ZKQVE3;Montevideo;San Francisco;gzgyui nyrwdcjz;X2YPV5F6Z5FP;133393.68;dtogam drsvwa;93;29193.41;0;0
L9F8ECWE88G1;Mendoza;Londres;npfaom bmlwtrt;61QZTRK20Y2J;187769.4;gebihv obxsew;0;0;3;43111
DKTRPCNAPJY8;Buenos Aires;Madrid;bxalwvif abfnqmn;OIUP64IYE6YE;155807.21;gxshvkxh yyxtkk;155;34261.36;0;0
FRNT0EI4VVPT;Rosario;San Francisco;znbtn rwwjet;2KIQSAZIGQNJ;311921.43;qpyiees nfthpewa;0;0;1;23594
NOR77NY1FDGC;Cordoba;San Francisco;vqlmgjj gtolo;PIG6WX6TS4SY;59417.92;yhsepfv wcioh;91;32296.19;0;0
P8OGVEN1WZNN;Rosario;Londres;rkxjink jxtknxm;3DDPZN6T2WMR;196858.41;heiozfpc ztgfedd;89;31074.93;0;0
PBZKYAIC15ZD;Buenos Aires;Londres;jenyjq zpwuvjm;PJNYT3S8TAIP;244017.49;uxvhlcy pzxjvxhg;97;33266.12;0;0
5136LGNIHZ6X;Rosario;Londres;osjuvt bkuiejs;2MJHHRILNANX;146523.73;bikghjw yncfyv;0;0;1;34713
J2FE6UZRPSG8;Buenos Aires;Londres;ckfdkosm mgjhpqbx;5J845NPTUX91;252802.81;jluoniw fzdodv;98;31765.58;0;0
PPRZBFVK9ID8;Montevideo;San Francisco;zbgmcwy aijlqall;AUZFDP6WMCP9;204436.33;axpquwzi zhvdsy;0;0;1;44441
SWT4GQE3UXXA;Cordoba;Madrid;tkcllvhr uojvz;KCRCN1CJ2VF1;292750.08;ahakz mammwfp;0;0;2;18550
86A6UAMKJVA2;Buenos Aires;San Francisco;fzvmwntf kxewop;KH4ZCGOQTCZR;106554.09;jtefcupc nezhnqcq;0;0;1;33201
LQUTGF45TTC6;Cordoba;Napoles;abjqnvee sulaelsg;OWRBTJA30KU2;101436.31;zalus auixiu;0;0;3;32415
6JK9J56GIM69;Buenos Aires;Napoles;zfybebyg czgabiin;DGD9ZG15MYHN;163631.76;yvsipigv smwgr;62;26830.73;0;0
BXNL5US1DJ2S;Montevideo;Napoles;klxtia gtoag;AH1UUZG8M8LS;101863.71;lbehcja sfdxaiv;189;34453.82;0;0
9OBYN9NXBIGX;Montevideo;Napoles;wkmomg pozoq;SOQQB3Q3TXZJ;248166.13;cyrkn ntnocrs;148;34608.63;0;0
QJOROHVP58JJ;Mendoza;Londres;kcozwx hxgcah;8TDOXG9V7QL1;115241.79;fllnjhqe zzyfwcc;137;31562.95;0;0
5YT2MJZV9NBY;Rosario;Londres;kzgmbk bxhsdygy;MPQQ9STQ7VTQ;285433.67;rgeqhhzp mfcyqntk;84;33995.39;0;0
RYV62A8OWW0P;Buenos Aires;Madrid;uijtzrw fbetccx;HMR91WYAOBH2;208055.02;xrgeym lectxmmx;22;31554.71;0;0
UZHPNEED1C49;Buenos Aires;Madrid;qernawhk efihosb;BW1K65WH0953;218695.54;pbnpn nrvxfty;190;29756.54;0;0
CKM75IYU3YBJ;Rosario;Londres;pyyjkx esktkzp;9U4D33H0HYEW;240313.41;qwpenv ptgrnvym;0;0;1;20604
LLLD7P2YSRVA;Buenos Aires;San Francisco;mnmtgm dwlyv;576FAU2X7D5G;250321.13;tnfkvqm mkdfz;166;26387.97;0;0
YSOW9KQ53F2Y;Montevideo;Londres;qtorr uwmadpgf;AQBT63Q45B1X;74497.33;evyaqr snzcorm;0;0;3;40631
GO88N82DNBAV;Cordoba;San Francisco;vaulm jtwoj;S9Y9IYMUB6SR;80352.41;fufut ryuel;0;0;1;37801
65T69RTTOEB2;Buenos Aires;Napoles;erutatk bscbrkf;8VEN7N0WOVUU;154417.9;prashcyi svqfh;79;32446.19;0;0
YTP2OU40ML89;Montevideo;Napoles;crzjfla epxgd;2I9VXBZ9YKGU;22658.83;grqob jlztcj;0;0;2;28272
0ZFLTI40BXKS;Rosario;San Francisco;vzyghg qolxst;XXJ88F873NQK;193013.55;simtbwpf seheooe;0;0;2;18548
A2FJVWCSIKHE;Rosario;San Francisco;xitwqnd tfeepwk;YDDOUHY8I6KQ;248376.36;bsoenmo drrslw;0;0;1;30215
G2D2VQTK3UIK;Montevideo;Napoles;rwaiza rqlglfb;6AO0I5JTAUXS;185297.73;foxazyv ntjrkg;0;0;2;30801
6SGMCXOGK5P3;Cordoba;Napoles;lenqto empqtip;C2J02S7CK35L;35323.87;jlvak vvwqzelq;0;0;3;37512
QUOVTXRYPU7G;Mendoza;Napoles;gkfih qwfunauq;9T4VCWBX6UNP;135355.18;uqcpt rmtvt;120;30730.78;0;0
2SYVN6MYID2Y;Rosario;San Francisco;jbecl qvxevek;FHS82XE5A5PD;185766.85;hpdrda qixyme;0;0;2;37240
5PKVTWJBCZ8A;Rosario;San Francisco;gdgribm qqtrkce;7N73073WVDQR;104088.78;iyjtf wdfxz;145;27131.32;0;0
2AO076JZT38L;Buenos Aires;Londres;qhgjlz nnodypw;ESERYEAYZTUV;186543.79;lqhivee nwtvir;0;0;1;28662
D9VMYQKVX6N0;Buenos Aires;San Francisco;tpzjo onbos;4ZCH1JHVJOM8;329811.58;uubdfxx irldnp;53;29092.41;0;0
X3Z8X38CN69P;Rosario;Madrid;ysmgrck itxioyhw;XTXJSGZCKNMR;194564.23;wdcfaxj dyazd;108;28338.96;0;0
74AM70Z9FX0O;Montevideo;Londres;wajjm kzwpn;Y2NZV4XTAKI0;164479.86;oduqgpyf nluobb;0;0;2;31885
IW3AVBQD4BKE;Mendoza;Madrid;nvqeaz zbdysrp;7VCRGMBKN1L4;255894.31;rgsamhlt ioxexkgg;0;0;2;32167
J2S200X4NUE9;Rosario;Londres;pfzhauk zayoysbd;WVVH5DNM65SN;85370.47;rlqbkca iztdvmj;166;30448.62;0;0
B1451GEWQDTI;Buenos Aires;San Francisco;nnemxj xldta;ISQ3AMH198Q8;142969.56;uojcxbzh eihwdvx;17;31606.11;0;0
ODD59A9IBJRB;Rosario;San Francisco;wvlgjxl rllsqat;UIW1YB1C37W4;206363.48;sllghh rkzezu;0;0;2;31738
J2BI1N3QLGNB;Cordoba;Napoles;muxiw uvbzykru;BL51GLYIHWQ3;149994.8;blgbrpcx wldisv;110;34849.02;0;0
OX8BXNQEVIJM;Mendoza;San Francisco;uvrpbkur tuswg;JOX58HB6FXRP;214937.98;qyadf zxkthdc;0;0;2;42574
PNXHPEM4FYDC;Montevideo;Napoles;gnivcafs ubite;DBO5WOCYJ8Q9;269846.91;zniawqo rtodujao;81;26858.71;0;0
0AF6IEHWX32B;Cordoba;Madrid;ulzoc slxnrtn;L0CAJX1BT8YH;167650.17;pqfukch kesliakc;0;0;3;35202
BXRA6Y6CBF7M;Buenos Aires;San Francisco;alqokyxm ykunkv;J9V7YZ6FE5TL;258790.22;gdhwep ilmmphyz;62;30178.46;0;0
P3SAURL7BI5H;Cordoba;Madrid;auyczuc wkdaj;BT744H6F9GK7;201923.31;rcqwaac liussvc;0;0;1;26610
JHHWPV8MK80I;Rosario;Madrid;allqj nlhzyr;XSO1D7O5CDYR;194311.29;ujsgxobm jgvzmr;0;0;3;43773
JMA01KQBA0LB;Mendoza;Napoles;seslsjmt ltyhbr;VUZOW05NZQTE;317909.74;afgmsf wrllrloy;0;0;2;19328
I3L2KMJ73GZF;Montevideo;Londres;hiqhrnv csqtibd;H8A1LCTEZHUF;187623.92;skhzqawf wpima;127;31882.92;0;0
CPRKGCND47HO;Montevideo;San Francisco;hsthhpw ipmhnd;3QCHSIQJ95MO;119027.86;ioerg emsjg;0;0;2;19249
AKHCDH1Y4MGI;Buenos Aires;Madrid;ttdbd qjlwpp;O5B7K7I17JS6;47747.39;mlfjcij osubqipl;63;29688.61;0;0
2OU3OHKY5WB6;Mendoza;Napoles;hkxfmj kolhcy;F6X45MZ39QYJ;98274.4;apegfbf bresh;0;0;1;36088
B5THT3KW8J5N;Rosario;Londres;sqppnzzj hbirdm;P4IRKLZ3RVPG;93486.0;zuazw tchslv;76;33901.42;0;0
5ORX57J4UJND;Buenos Aires;Londres;tntlkdt npbvh;UCN5LD7AQ8R8;272229.28;jpttocqs wgbaglby;16;30164.6;0;0
SX5SZ2VE8RZC;Cordoba;San Francisco;iztvngs xxemvkry;CLS6SR1IMGJI;174237.0;hueljrfp bwoyjrdl;0;0;1;25239
R1OS7C07SO3F;Montevideo;Madrid;kyjlg eghwbywd;HXGE7UPUZEU1;161908.3;vvyofm gtccn;0;0;2;26456
BFU6JHDXOSAA;Rosario;Napoles;jqzjc iczci;R2TRV9YNXC92;204124.5;zasmrj ocwelb;84;31046.17;0;0
PA2RV7QJ8ON8;Mendoza;Madrid;atjoxy pcveap;UC8Q2ZP89S73;232506.24;aekmzfye pyeutzf;128;32829.03;0;0
284ABJ3ZU89W;Rosario;Napoles;dktbqj qythsv;UKG46JN584N3;249351.89;muervsvw ooqiv;21;27475.55;0;0
TPFSIIMX3B4K;Buenos Aires;San Francisco;vnqjeygp cyrfuan;ZCYCWNWQW8K7;193860.38;gstli jzrwqx;0;0;2;42054
OI822KS6VA83;Montevideo;San Francisco;udtsj abwbqv;EFCAOZ3L2WBI;21520.44;roghc gucsmgl;98;28736.58;0;0
C8T11843HWHG;Mendoza;Napoles;bdrefyv prmggl;2P3SO3TB848Y;212315.06;pmzdx ysels;148;34840.69;0;0
IA8S4OG0GXT9;Cordoba;Madrid;aykhsb jkhomczl;ECG5NXRCNPV3;27364.02;cxjxudm zneweq;127;32775.47;0;0
P4Z6MUUTFR67;Rosario;Londres;knemcexc bexdpiw;4JEYTRFKJP02;318396.77;vlsssir lyfgi;114;27606.78;0;0
6P4P39BGW247;Cordoba;Napoles;yhzdg dsyuanc;LCKR7IDXB7ZQ;336910.2;vciywdt ulaghx;0;0;3;21812
OS7EN4TM074J;Mendoza;San Francisco;qwmjq arfwbftl;HF76JD1V7982;276104.6;ttjypfx avmsoln;0;0;1;43351
9MP5G94XEJR2;Mendoza;Napoles;ieeaay ahzalfs;43K7LTP43ZGO;65130.74;phutvzqw nyupye;0;0;2;24480
HO08A188AIDS;Cordoba;Napoles;blkenm djgiv;2FLREXLAVPXD;83153.88;nrupgy hqqhzjzc;0;0;3;31991
CP15NM5T6BJL;Montevideo;Londres;qkjreux wvohivgq;VAAGO1IVJNU8;315365.17;bdbcesr hytla;200;33464.52;0;0
1USEFT4RLLGS;Cordoba;Napoles;umkhesx zpvuvhn;28H1UNEZWQDM;75448.41;oihuy dsqbusyq;0;0;2;33055
G5OSDQ12OTT0;Cordoba;Londres;zjtryca rtodla;TML3CWJM44OZ;53695.56;fqyil bgvzed;139;28274.91;0;0
62XKIJUHKZA0;Montevideo;Napoles;devtnya qtgiafpl;EM5H2SITS8QG;205480.78;ilqzjus ztuwrr;107;30731.79;0;0
JT1ZROUJ58LF;Cordoba;Londres;xkakdely shjatl;KY52N3P2GEP6;200092.9;zqcyhtv jpgymgt;0;0;3;36516
AXMKCIFFFJC8;Mendoza;Napoles;mjsdxo berfsxg;MNRC9J4X9O6N;110596.64;hyhum ujxuuo;0;0;1;44089
BHSRM9Q6NG5Z;Montevideo;Londres;mgcpd cxrdbq;M2X5R9H0JUEK;81088.23;qsttu zcdtscrg;147;31416.25;0;0
5Q1KXSJXA8DS;Mendoza;San Francisco;hqywz povvwyg;ZSK5V0NGSVYF;242049.4;cidepoe nguqvwf;0;0;1;41705
KNA28PXKL34C;Montevideo;San Francisco;rshsx vkymvosp;1O2V73YWKK6C;169625.21;cneskjra nmhhka;0;0;2;34497
EOURO1E90OMJ;Cordoba;Madrid;xzeika zbgtw;UKTINU1ZT2KM;53236.13;ecmqpnaw zupualu;30;29772.18;0;0
TIQH48XQ64SY;Cordoba;San Francisco;ejckc dejzi;82HUO1KB36O6;97759.65;ntivkl dsezy;20;27396.43;0;0
6G0XUM0JH4AX;Montevideo;San Francisco;vbelswh uowpvbi;MCNXGPTCHK3C;252014.71;nnipen ugozej;0;0;3;23185
E1ZZMK1T7Z18;Mendoza;Madrid;trpamed dnkdmiz;GQ956LHJNB7T;85336.52;lzwew jkennq;101;31925.78;0;0
89LO0IPAZLHY;Montevideo;Napoles;jklwoucj unvlw;FD2TC9TB6W97;328535.8;xdldsm wqcyjfx;35;26340.72;0;0
8IJDN9SGRBL7;Cordoba;Napoles;aqeoovc mpvdp;IUBAUX2WVZZG;103066.76;rydyffw bylqsyvy;0;0;2;20202
1Q62EYSABQKS;Buenos Aires;Napoles;ivbnc rxlvkfd;WS2LZTDIB54U;35589.58;trxorbz sbuoltk;0;0;1;29297
WS9YL10J6VD0;Montevideo;Londres;wajjpf fkmve;C47EQYFEKMXK;287881.84;vzjmmuwc zntul;157;32753.82;0;0
9RY7XY1RD670;Montevideo;Madrid;dcszzsl qqigvjet;GBVK1O8AGF6S;87294.53;tuvfdfjt aivxjtyf;0;0;1;35899
XN2S69FDFEAB;Buenos Aires;Napoles;izmevo pcsboh;6WVU3H3PUAH3;161356.5;toybp wpnssn;21;34257.44;0;0
ZYDSAJUY5Y81;Rosario;Napoles;pmdbv vujphko;69EGQV8VE9QU;213081.34;ugtjsv husgefg;0;0;2;24521
OAG2EF0CINE0;Rosario;Londres;pbusycpr pcopmx;V9LBEUSIJZSB;77908.27;lguhplxq dbmzcsqi;0;0;1;27928
DBRQB7DVAMEB;Mendoza;Madrid;ggmynh cgqwqxh;B3FTKQ1M7QL8;159981.21;qjzdpkqu edxhca;199;29715.13;0;0
MVON5OUKM83D;Cordoba;Napoles;pauep lhsbzem;8OH5EHV4JQG9;32754.75;fwogxxe qwlppsj;69;26696.39;0;0
3PIYB293503Z;Montevideo;Madrid;bisrakby virfnlf;GYHT1KQXKZBK;193030.31;fxeyn jarobagf;24;31950.99;0;0
VHL2MSG6568F;Mendoza;San Francisco;lonrb jzcvseri;12DDVPGTAQK2;25894.42;frrttloe lsdqiytt;159;33819.9;0;0
OBD4QET7W6WC;Montevideo;Madrid;nuswa pmeogwk;Y8QLIHFU3QAG;157233.01;pajnr nwixfuih;102;33475.16;0;0
WUYNFO34RDWO;Mendoza;San Francisco;hpfwcwpr mvjugv;BQ0IZKXR7H3M;70804.07;daraa famvhcv;0;0;3;31867
5P23OXZCCN2N;Rosario;San Francisco;ergqi cwacr;THWUEVEDW1MD;320080.86;awppnwm wmqes;0;0;3;37230
P0LHA6Q6H1JN;Montevideo;Napoles;ygxbv pueya;DUVR1ITD99EV;306022.44;ylymod qvcze;165;26939.86;0;0
I9U28Y4GZ77O;Montevideo;Madrid;jusce lpeir;NOCDZ5AO4I0L;336022.82;xmuer dydicnm;0;0;2;24220
WWAFMHLM2JU6;Rosario;Madrid;vshuiqc ftebhcm;UM2NJ230CNUW;339182.9;yhiybmxg ebsnegm;0;0;3;29159
UTKXPZQJ0C1Y;Mendoza;Napoles;pshnkh wsqamxh;23EJSKAN5A2P;301070.91;pvmukjk kmglf;0;0;2;23259
F9LUJW43CMUU;Cordoba;Madrid;hcxcgybs jvoeyp;5Z5K6LIEXUOF;243769.31;nsnopphc kmqeo;139;34926.83;0;0
36UX0SOKTVZU;Montevideo;Napoles;wddvhlhv igqixjl;4G1EY4RZ5XJR;72975.7;orzag rtcvznsg;0;0;1;18915
MZBFM3GEEVJC;Montevideo;Madrid;ihvaig ceyzjenh;YI3N03RDNWBY;304112.17;mkbdd imvaud;0;0;3;37753
3S0UFQ44T0W4;Rosario;Napoles;ergowo zpuyna;ON32J31PXMNC;65850.25;fldqeyrk scvipij;95;31210.26;0;0
1GFYAFJPQUSG;Rosario;Londres;nhsdz wbbruw;6328VJYUIUVK;277636.45;gehwe qtsywf;0;0;3;32829
L6W0ZA22COKJ;Rosario;Napoles;ghytsct odcxyyc;R3A9Y99DQY6L;314709.04;gzemus iajyj;0;0;1;25359
PV47GJPCVOSL;Rosario;Napoles;krlqwdy mfruiqx;EYCQZAJ9V0XU;271753.6;zfyhls jizgcz;84;25797.35;0;0
GIP3ZDUGJ9F3;Buenos Aires;Napoles;ibaqh pgctev;6ON5C68Q6I68;23118.51;whuvld wfiuiprb;0;0;1;30873
ITNHOXZH8EPE;Buenos Aires;Londres;uayss mmvsezr;5SIMGTWWP7FL;189445.05;qkqsjx eecff;0;0;1;37444
V66DRWOOIXRA;Montevideo;Napoles;xhxusiu clwcja;OO1B6Z6IXWUU;348010.56;lamuszye vykfor;0;0;3;36550
X6XA4L46J9AL;Montevideo;Napoles;bdlqqalc zzatla;LZAEF66ECD1F;187067.59;fzbbagfr wrwuhhr;94;31970.11;0;0
PO9FIFL4754Q;Buenos Aires;Madrid;pjdga xbbics;C89FVM8FYX3T;44477.67;plmcdpdw nfwvrelz;0;0;2;34273
D77Y79IGS4H0;Montevideo;Napoles;pziekpzh eixcl;2FYD6OP2FFXO;317006.4;osnje xrwhx;0;0;3;26058
TQRY0E1CLE0P;Mendoza;Londres;qzrnem htxltvlg;H35MQ3416Z1E;317821.25;uobpdu ahvrmdr;101;30504.62;0;0
N9324NTDYF63;Rosario;Londres;hvscylh jfwbqdkq;WG8Z11L6UZNU;245619.58;lisadqt kyvyy;0;0;3;23889
B0XQOF7MDA9S;Mendoza;Napoles;urnkjdf nxqpolbc;Q0PP4YOAWWRP;285319.32;whcnw oihlxs;0;0;3;19812
W7ZNLV8U9J5T;Cordoba;Napoles;sawpegqd udjruki;S4S6YMFNM7ZO;30385.57;gxkype yfvja;62;27328.61;0;0
MKOL5T4IP262;Buenos Aires;Napoles;iszbgce gqrbxg;ZFF41ZV734ZK;93599.22;wuiie pteeah;0;0;3;26603
RBAV0HEX285K;Mendoza;San Francisco;kvxnvpg gntgc;HGVC0FTO4SK1;43592.98;mpalhni olpfofw;0;0;1;38556
KEN88Q1EWH7N;Mendoza;San Francisco;lnplywmw krhqsgbs;EHYZ109UO1RE;170097.58;milpxd dgzrpfpa;0;0;3;41419
YOSRI2512IXU;Buenos Aires;Londres;bfznm mgherpwn;4DIQDZTXT6ZU;276046.18;gdwpfx koqjzfwp;0;0;2;18084
M20EY9LHX2W4;Buenos Aires;San Francisco;savkg fxewlcr;9UAMYCX4GFD3;36730.31;kwdqkcha xypgre;184;34476.24;0;0
5VCHMKSGA80L;Mendoza;Napoles;bcmsim wmfjjq;1PSE8B6W3GXX;293484.72;sjcrsj jnoskrt;173;31533.67;0;0
FG59J6DA05YN;Montevideo;Madrid;frwkcngg zbrcchv;83VK5CA3IA67;127574.52;gkzzcpz cgmvdlez;0;0;3;18338
30I7C7OYHFU1;Mendoza;Napoles;nwziicy dnavdbpg;8UMQIBN1TYVQ;282633.54;jbvftp vtbkq;0;0;1;20783
0YZ313G7IMF1;Cordoba;Napoles;ppdrxkem hweeyd;1TFYSQCTM55E;189497.34;bcqza jpjpfgtd;189;26866.41;0;0
V2UH2S1ZTGY9;Buenos Aires;Napoles;qcbmz crplrq;4TXTGCPTC4G8;225470.11;bjdygxcl vlpuroxm;146;27099.35;0;0
UPMHA8ZLRJ99;Rosario;Napoles;bexgsto dodtkchh;8ULBABOTV1I5;188979.68;rypwj gbpts;172;27790.08;0;0
4F7XSHWVHDKI;Rosario;Napoles;obcuzdvi qnnnqu;3ERQ3DOD16YY;99633.46;rjiub oodkyrbq;0;0;2;27838
2U7TBV5AATDT;Buenos Aires;Londres;svzyofyp rzadl;1YQTTV18820K;81357.02;tjyxn djrdr;0;0;1;21056
JY86P7UDY2Y1;Montevideo;Napoles;snivs lghdm;UK9YNF8DNKJ6;288837.33;tdnvup tpedvs;0;0;1;34766
BC6IZCTTE1UM;Buenos Aires;Napoles;cyplk ovwpfo;3KJRXFRI40WG;322464.06;squndadp rjdpptn;134;32865.62;0;0
4P773JPJ3S4P;Mendoza;Napoles;yswtv rysmibqq;A1QHX3Z9W4KZ;299379.65;rjhnhlor tuiibjj;0;0;3;19871
YAHGYSQNHCFI;Rosario;San Francisco;gqhyoepk qdhdxz;KB486AJO9LW0;212946.18;pcsrj sreuvr;0;0;2;19421
1SKNNQKHQ345;Cordoba;San Francisco;ujoue azktff;O2NXSTHE4FJA;71327.73;vrlnxklb ahcaqt;0;0;3;25067
9EILJVYMOAQD;Montevideo;San Francisco;rvzsi jmdyvt;NORP400WWS01;331387.67;txakfym xfmelop;0;0;1;26954
13ZYWM7BRN32;Buenos Aires;San Francisco;jtyxfsg ewtgxz;XWL5EQ2VJ3AL;312942.54;uvjrkiq erylcj;0;0;1;28223
1ISMYNUWOME0;Buenos Aires;San Francisco;tzdyhr frxko;IN2WYRLLWP8S;179426.35;ykrued imrazw;0;0;3;24290
YU67NID7ZWM4;Rosario;Londres;pdiviy oozqou;XEDVSJ24U2ID;346079.07;rhxmue zjuezidq;65;29958.68;0;0
GX9A7AX4LWP7;Montevideo;Londres;xumkyv nweltm;4J2V293DMMH5;162661.98;xqexqv ncwwrhvx;0;0;1;28353
XFGFSU39QBSY;Mendoza;San Francisco;jvrehdjo udgave;VY4TKDUGOJES;232930.0;vzzxh bfsysrvq;0;0;1;39557
