factura;importe;tipo;nombre;perfume
76263632:08;15191.22;B;Carlos DPPkz;9
38096769:08;118577.75;B;Irina FWavmjMvt;5
33668448:08;46341.34;B;Irina aNrDYbXa;11
48527653:08;52158.24;C;Irina fcqUue;14
12162726:08;20398.54;B;Olga yRJeDgk;6
25027425:08;55894.72;C;Olga hklxAEy;1
47424458:08;51533.27;C;Sebastian NUElBHyqb;12
75537379:08;112313.7;D;Olga MalRgQ;12
97071749:08;89002.43;A;Martin wRbRvl;6
71576853:08;119248.58;D;Juan GXkFM;1
90746654:08;34612.46;B;Laura MiolJsG;12
18658086:08;103393.73;B;Laura CiPHnP;13
74031304:08;41996.17;C;Ines DvaXieuU;5
82239721:08;104207.0;B;Irina tDgyyWDAu;4
41542433:08;39313.7;D;Sebastian eeDwRCG;14
2260108:08;61646.79;D;Sebastian csmXgQu;10
60223518:08;88979.64;C;Juan RLxAKOU;14
93141268:08;20936.36;A;Irina ljbBlmflK;9
48570651:08;59515.6;D;Olga QCjXTO;7
16542100:08;42646.48;A;Sebastian YvgDSK;9
64934631:08;147081.59;C;Ines kkcrS;9
34189409:08;147639.66;B;Martin aasFK;3
66518427:08;116693.65;A;Sebastian tYjfriUni;8
6679511:08;90263.95;B;Olga AqrZqcw;15
72283156:08;62544.71;A;Laura guWDcN;13
82391733:08;106331.92;C;Ines eGbEVy;4
41686126:08;120560.47;B;Carlos IstEk;5
61236065:08;107729.64;B;Laura ulFIYKrZ;11
80047191:08;148969.79;C;Olga dvyfrR;3
36128255:08;85882.46;A;Olga OvXjylUI;15
6831072:08;76166.66;D;Martin sHLAjLq;14
37109648:08;99992.37;B;Martin UPbTfqh;12
52606327:08;143906.28;C;Irina qjSMevb;8
78823407:08;94783.21;D;Olga PhaBTP;15
7428021:08;149415.63;D;Ines rVOkJAYag;15
82322281:08;147306.06;B;Laura LPfcEqxAJ;3
6275140:08;142282.23;A;Juan xZcVYaAKK;2
13660502:08;52779.51;B;Ines VrzLqn;17
71966133:08;86441.94;A;Martin EZZyfvDku;16
56316534:08;76739.69;C;Ines vyFomBo;4
67694794:08;104517.14;B;Laura XYwFWRI;13
19061513:08;31963.1;A;Irina TkQdeo;13
9738378:08;79728.45;B;Juan rypMxIcfs;13
30477706:08;38532.07;A;Martin nxjqHc;17
85719324:08;44845.48;D;Juan tirUjG;14
14352371:08;30372.03;B;Ines fCoqF;17
53772117:08;85121.94;A;Laura iSjZAicec;17
40251150:08;107755.89;D;Irina vxIlfIs;2
99704659:08;67272.48;D;Irina fHulowYeB;2
23668435:08;31394.68;B;Sebastian SDLdhbPSq;17
43719530:08;84934.04;D;Carlos CQpqxpEUy;9
67943092:08;109553.18;D;Martin vpMCTosFH;6
5987627:08;39385.26;D;Laura cPqZesh;9
83922355:08;140818.43;D;Martin qbOZmnBW;14
41183109:08;103055.75;D;Juan BuIva;15
84446111:08;95969.11;B;Sebastian UcJDSKc;5
7530549:08;145473.84;D;Sebastian XhaXw;4
39566294:08;146316.35;C;Juan KoUHzZJz;14
68483258:08;118155.77;A;Martin vgqrsPVgX;4
70872617:08;41245.88;A;Irina LRKymg;3
34709995:08;70909.94;D;Laura jLpsKvr;4
85438764:08;101800.77;C;Carlos RTRLnaw;3
68312644:08;135567.66;D;Martin uuOwgj;4
55000646:08;145208.86;B;Martin SDtbh;13
88143708:08;148810.89;B;Olga dQVIwSV;9
3675520:08;132119.65;D;Carlos QPVLmH;7
39181679:08;36377.77;D;Olga JhJbqXB;10
56326893:08;132519.67;C;Juan uCYriq;5
68388463:08;101127.25;C;Juan JhsOlOnwW;2
27576470:08;34229.15;A;Martin zqFewgKOG;3
22626367:08;35695.76;C;Sebastian KwetL;2
85519329:08;29931.59;A;Juan xiZeDjQVp;15
25202011:08;106803.57;D;Martin nIDOQaz;16
43857210:08;105004.96;B;Laura WWXsR;9
60940511:08;90468.21;D;Laura XghZpcod;13
65754472:08;62618.72;B;Irina OHlGvsC;1
82625290:08;88246.11;A;Carlos xNuyJG;3
90409307:08;34200.39;B;Laura IwyyVj;17
13963841:08;42929.5;A;Sebastian HTpxnAq;7
14091389:08;112758.34;C;Martin fKcYtn;12
68639674:08;122963.95;C;Sebastian SjiUImqk;16
42946230:08;135865.39;C;Carlos ECMlyHEND;14
9882236:08;143791.16;B;Juan ifOyPMu;7
61753495:08;39918.65;A;Ines JSFcCnh;3
64412880:08;32770.31;B;Carlos tSdHXYXSK;11
53761389:08;126119.79;D;Sebastian CCzMbhS;12
7777821:08;102749.83;D;Irina fBEHnx;4
63189248:08;21338.55;A;Laura pCLxgS;14
33780863:08;41915.42;A;Carlos YRItord;16
70169065:08;69351.31;D;Sebastian TWHqWyAU;14
2692481:08;88226.42;C;Olga Pbvwg;4
99041155:08;143839.03;A;Carlos BDICdEhBZ;9
77813371:08;84668.89;C;Juan qmKcgME;5
35789764:08;142348.22;C;Ines poXNR;4
4686864:08;35259.27;B;Martin dqKWMQSjq;4
23493521:08;55276.56;B;Ines RrmfR;11
44587678:08;16200.97;D;Ines qjuGM;1
12176948:08;31248.4;D;Juan rdeIeZyl;2
15957067:08;113848.74;D;Laura dMEUNLNau;16
13866118:08;101165.41;A;Carlos uVjpR;9
80925967:08;18941.38;B;Sebastian ndztXjmT;4
56847080:08;21531.41;C;Olga XtmhAJq;14
7642033:08;92839.84;B;Olga KpCUYBGy;17
79676072:08;37807.75;D;Olga iXEBmwZn;13
24311258:08;70400.48;B;Laura nrjVXWp;16
72296852:08;77343.35;D;Juan VIyAVzGb;1
38991294:08;112637.43;B;Juan hyVWEfdEw;9
54834266:08;27430.56;C;Juan cuqJS;15
64344467:08;24020.33;A;Sebastian eGmqUpFY;2
11701749:08;95040.09;B;Martin uZiWnD;14
12569811:08;115563.29;C;Juan NpzqxDvEK;8
95206211:08;22204.43;C;Martin LQUwbQP;7
89029350:08;109843.35;C;Olga HJQLEmy;13
31057000:08;103660.37;B;Irina GcjXCqK;14
19189032:08;76069.3;C;Olga EkfYnNjpm;1
40620040:08;55021.93;B;Juan oljJU;13
18351548:08;102413.74;B;Juan VKDrsc;9
33348194:08;51832.43;A;Martin JbDarGZC;5
10234950:08;60281.35;C;Carlos BOpvH;13
70364587:08;120395.17;A;Martin HyPTw;4
71390202:08;67426.15;A;Carlos nDlzxE;17
80116940:08;111245.39;D;Martin Cpjsi;13
58310499:08;28837.28;B;Carlos gOQdj;14
91816525:08;28885.09;B;Irina eOyiY;5
43542352:08;77527.71;D;Laura VFYAQ;3
96071219:08;34791.41;D;Martin WxKheWibl;10
20916421:08;86834.7;C;Sebastian tUdGruF;12
20859972:08;95230.76;B;Laura Lntcli;14
14845280:08;19119.8;B;Olga ikkAUoHN;16
2444831:08;106310.39;D;Laura vANPkuhEP;10
23774448:08;42945.7;D;Carlos KTltK;16
25278875:08;17161.2;C;Carlos TcFpPDg;10
20974592:08;117066.32;C;Carlos ZcnfoGOX;10
33905499:08;28518.82;D;Laura DxnoT;16
13412763:08;32845.56;B;Sebastian lpaxoE;8
29091781:08;137755.63;B;Martin qzhbXWxoL;9
57894921:08;21909.37;C;Sebastian BMvsmYo;4
38737159:08;37540.98;A;Sebastian oetuDacqE;6
71528398:08;105167.09;D;Martin OyXMjM;10
80798939:08;114617.99;D;Martin dnkdiVF;3
17033540:08;58874.08;C;Martin lCbaUow;10
97049701:08;19996.95;D;Martin KmDkeJbmw;11
80706808:08;114878.17;C;Olga OcGtJW;17
32520537:08;73711.74;A;Martin yvWbVZ;13
52044499:08;25042.08;D;Olga TBTPtkRYd;7
98956708:08;94289.54;A;Irina vcHpeiAG;17
68694801:08;45386.61;D;Laura SICamdoen;7
43494888:08;43496.66;C;Juan pyyUal;3
37098698:08;101819.63;C;Ines cIrEXBg;10
23227459:08;121823.12;A;Ines Yimtz;1
65708239:08;73070.57;C;Juan hPehErtMZ;11
70631109:08;75019.84;C;Sebastian QLVCg;17
62324499:08;17388.03;D;Martin UaiXMulLl;11
16711452:08;107377.58;C;Sebastian ULxHf;16
26859241:08;102140.37;C;Olga aXQoaUhHW;9
21488288:08;22608.98;B;Carlos JItNyXz;9
27326540:08;65093.66;B;Laura VsMgJ;2
66920374:08;64825.83;C;Olga BsnVTvV;15
25457016:08;140895.53;A;Irina JcepMwht;17
23415671:08;133031.72;C;Carlos EGsLMTG;5
7483855:08;87235.83;D;Irina olYzVBRkt;1
12628058:08;43895.02;C;Martin FqGuMdU;14
67765862:08;76808.1;B;Martin dhFCyTRzf;14
22625572:08;127154.58;B;Sebastian SLBpBYT;10
21848426:08;87152.38;B;Martin eRKSoJWW;5
43129138:08;50808.51;B;Irina VpZEqnGyT;16
43581984:08;17156.34;C;Martin faGSvUSv;16
97585480:08;94018.6;D;Laura NWqgpceYG;2
57539310:08;116410.79;A;Laura zagSQQK;17
5934786:08;50190.44;D;Sebastian pzfxzysq;15
83738666:08;83619.33;D;Sebastian ZWyMME;14
22566053:08;44452.41;B;Carlos yhUHXhiKB;5
27473673:08;38083.51;D;Irina bPUCnQpCh;9
59851067:08;116880.59;C;Martin bsGgjs;5
11326832:08;19129.11;D;Ines xOMYc;1
70454135:08;52747.55;C;Carlos qLkyy;17
97115583:08;88188.28;C;Olga mvAqQp;5
76646009:08;29746.86;C;Sebastian kLEMjejUp;3
98557240:08;66149.77;D;Irina CEFmXLhh;12
44135718:08;61987.86;C;Juan KcsbDsEAs;8
35843669:08;148863.94;C;Martin lLUmM;3
91550002:08;25953.68;C;Martin edFTPOjd;9
96630192:08;106446.01;C;Juan UetHZ;13
46784977:08;111610.37;B;Sebastian AmQZHxiZv;11
48037227:08;34471.02;C;Sebastian kVuyabqC;16
58843634:08;104784.55;C;Carlos nvUxZlrM;12
33633446:08;125637.23;C;Carlos vUHhD;16
89639730:08;78732.4;C;Irina AbSotz;9
15667710:08;27564.24;A;Laura MuQMbEoS;11
66740723:08;20178.15;D;Irina IOCiPlMf;2
13359154:08;16633.28;D;Juan rRaPda;7
2502777:08;131216.68;C;Olga oISVgHs;17
95470626:08;128210.55;D;Martin RcVFSvech;13
27781486:08;41241.56;D;Irina umkPdBhQU;5
15346303:08;61050.38;D;Laura BjcwHc;16
75877080:08;116884.18;D;Ines hddtx;14
33358791:08;129644.78;C;Ines MwzbW;7
99044304:08;23123.34;C;Martin GROxik;14
48549551:08;67972.99;D;Ines tZaWB;10
62989215:08;82977.16;B;Carlos qFEysVlR;2
57482788:08;65126.72;A;Martin fGtjCBDm;5
78295336:08;99062.54;D;Martin wHSGRWfa;6
54541604:08;147553.74;B;Irina GPLrNpWpA;7
27996382:08;60778.41;B;Carlos sdnGlxmU;5
73174009:08;70648.7;C;Carlos GqvNlJx;9
96411529:08;63217.42;B;Irina PbnmJZZCQ;15
3014581:08;78638.0;C;Carlos SXstZsPV;13
50266863:08;99169.9;C;Olga vJTVgJPK;6
54667533:08;44329.49;D;Sebastian ISFuG;4
77508731:08;32932.58;B;Carlos SGgQG;10
36097155:08;36697.33;A;Juan RYeoA;10
33042893:08;71004.23;B;Olga XvaFlh;5
73154328:08;114299.58;B;Juan GElMNOrw;4
24577917:08;117703.83;A;Martin uIgmtlQO;13
17280292:08;87587.6;D;Olga zzSlOND;9
54517290:08;143468.74;B;Martin NjYkxtw;16
54547035:08;41147.98;B;Olga zercFzK;6
50032052:08;86848.74;D;Sebastian tqdntxV;11
16429139:08;133701.56;D;Laura uQLxGS;16
1051500:08;79352.47;A;Laura mIhoHqHh;11
97634031:08;142413.58;D;Irina GwszNhUUj;3
11222515:08;66904.58;C;Martin DhZIbzr;14
41678308:08;128650.58;C;Martin ftBRwR;10
31574772:08;59705.2;C;Martin DyrYMhto;14
85875769:08;119667.09;D;Carlos YywSimk;17
78085684:08;137951.85;B;Sebastian AZsfwDS;10
59959296:08;42985.91;C;Carlos RDYCDKTMJ;4
48971016:08;117306.07;C;Laura wYxZUs;5
4324806:08;86914.64;A;Olga XqGpxBhmY;6
38333771:08;91524.08;A;Sebastian dduMysqPr;16
26007912:08;17051.12;D;Carlos asFovR;10
8121671:08;149290.87;C;Sebastian gOGJnB;3
27162003:08;137788.34;C;Carlos MPPVUJe;17
44475986:08;75245.31;A;Sebastian KKqww;1
2572810:08;48656.01;D;Ines pHftOZbD;13
17561992:08;140709.89;C;Sebastian bArUDVMs;11
71640087:08;117358.19;D;Carlos PniLLOTof;12
74896260:08;40851.52;C;Irina OVJgFNmcl;14
71097246:08;58490.29;D;Martin UtkXohb;13
3983793:08;75661.61;D;Laura DOPMw;4
96067233:08;116349.86;A;Olga Cfjjx;12
49287224:08;26421.29;C;Martin SdSZF;2
50665939:08;40410.5;C;Irina NLIdmEgTS;3
76452101:08;15355.75;B;Laura UEpmXdIe;13
24988051:08;26867.32;C;Ines AUQNM;8
21003193:08;44370.48;C;Ines jrWRzRy;14
12723992:08;103339.05;D;Carlos SesTykHV;15
97425451:08;116524.11;B;Sebastian kuFVY;6
5379631:08;107362.16;B;Ines eMfGwPBWG;11
9776990:08;64017.69;C;Ines DSAxCAkt;17
75154587:08;116128.67;A;Carlos MBAcaRw;6
74296584:08;59685.32;B;Olga XeZChvA;1
83016766:08;28153.52;A;Carlos DOiMn;16
16523179:08;113705.14;C;Irina WcVpkBF;3
63065795:08;38177.86;C;Olga ToYeYM;10
71485403:08;90919.92;D;Juan DCWfmgT;14
27108230:08;67479.25;D;Sebastian FuMOluMpt;17
43188358:08;40364.93;C;Olga HSjOC;16
37394008:08;100727.47;D;Irina lENotebMR;6
55520097:08;48767.01;A;Juan tVdxj;1
34814512:08;48681.63;B;Irina rVLEY;9
65537355:08;88977.98;B;Irina bJSElcn;9
83460950:08;19999.81;C;Irina EGCTCf;12
55785079:08;36815.11;C;Juan iSLbo;15
50424054:08;109247.07;D;Sebastian UnnEAE;14
40093505:08;112606.76;A;Laura tFcFdc;15
41672627:08;115451.6;A;Carlos ElIRDd;8
53117830:08;142580.83;C;Olga nDgHTgd;14
36105889:08;35553.02;B;Ines zxaRUOM;12
60165011:08;91378.91;D;Sebastian dVnWywz;4
13988455:08;124860.72;C;Irina RVFLGG;15
37058445:08;59651.64;A;Carlos bmiCPS;8
32401144:08;59216.22;A;Juan kPlud;14
66473835:08;19484.39;B;Olga qQZIKEYg;13
16479161:08;108351.19;D;Sebastian jeULu;9
98828738:08;125351.26;C;Sebastian NgBsa;13
55976954:08;17710.67;D;Ines OcwsEP;17
37188732:08;57159.19;D;Ines lySdcKGb;11
63096523:08;54785.53;C;Martin yuLXFCtYc;17
76397236:08;138395.42;A;Carlos bzztTHF;10
37501855:08;30710.78;A;Juan tuZDE;8
94497824:08;111772.36;B;Martin dnvpWa;12
98829651:08;108630.07;B;Irina oDCuu;16
34137705:08;129396.72;C;Olga mFiGwaw;16
56349146:08;65181.14;C;Irina jAvoqQUVM;3
92104932:08;29240.74;A;Laura tLnpRMXw;9
26945143:08;56271.67;C;Carlos ejLopniwQ;12
53001001:08;108166.41;A;Juan FQYcD;1
59306836:08;111892.43;D;Carlos kjuoh;16
3378424:08;89478.37;A;Ines gqhnpH;5
58920273:08;41089.43;A;Irina TWMoq;8
24549663:08;41104.15;B;Ines YPNSz;8
21001845:08;106026.31;A;Carlos cLXJRrpQK;14
20823504:08;69725.45;B;Martin muaKRLk;15
3592677:08;89571.85;A;Carlos GvRwepVu;16
66177489:08;141787.63;A;Ines VsKeEzeSW;1
42848545:08;31660.24;C;Laura NYqPH;15
24292938:08;135268.06;D;Juan YitUxBb;5
73875952:08;44622.13;A;Laura mpjDiq;7
29399634:08;110138.87;C;Juan JtMKKZAl;16
57571912:08;35920.51;A;Carlos orVXg;13
23338042:08;21338.35;A;Irina UTPskCP;8
16955504:08;138515.23;B;Olga lNaQkt;4
44555626:08;31007.27;A;Martin ALLrvIH;2
48485593:08;102214.3;A;Carlos GdKwwaIJ;6
69288923:08;138074.47;B;Sebastian qZjoXczjB;9
99586700:08;41371.83;D;Laura iFJiYLU;17
62993931:08;80223.17;B;Irina jVzYej;7
41258177:08;109744.17;A;Carlos LXjfhgIVU;6
29889866:08;127117.95;B;Ines diBvfno;6
39231698:08;103771.91;D;Laura oUqmRsD;1
35886417:08;31734.6;A;Carlos yWxGEwb;2
21764120:08;63543.68;B;Irina rEToGD;13
65583465:08;22695.58;A;Sebastian hhYQsQ;15
19036267:08;129325.2;D;Carlos DWJChDH;2
65287929:08;84143.89;C;Juan ClTxp;1
90078390:08;113319.65;D;Olga YtrrTCU;4
8589720:08;87659.62;D;Juan CziMfjsH;17
69319674:08;66782.99;C;Martin UlpxhN;17
15510128:08;49668.01;C;Ines wKwcYArm;5
28907961:08;64746.75;A;Sebastian agEUKclQb;3
39314001:08;107905.71;A;Martin VGLdg;11
30827205:08;27905.78;B;Carlos znslqxHMR;11
78318019:08;31299.62;D;Irina HiQYWUBU;8
56495426:08;116054.09;A;Martin tdsTnU;16
8263513:08;106772.0;C;Olga xUpRkXzep;10
70037359:08;100420.65;C;Ines XadiOH;16
44348727:08;118470.58;C;Ines GYqwgAHnA;16
91244056:08;129552.44;A;Olga dNeTZSgYl;10
71216664:08;31658.94;C;Irina ZmYDROr;5
89137222:08;86772.12;D;Juan GjhQr;13
97067660:08;81096.64;B;Irina wIWvUXnw;11
60268771:08;22844.7;D;Carlos GEPkK;2
6382680:08;112435.54;D;Ines LMVDDYDSb;13
74244592:08;77872.65;C;Olga uYXrp;13
41212557:08;122014.01;A;Martin GDobBbQa;2
32662065:08;34929.49;D;Olga VsAZaY;15
32550971:08;119763.7;D;Martin VRdOTW;8
74049285:08;126330.53;C;Olga qJUoox;2
49806103:08;36520.66;B;Irina TjvdiMRZ;7
65500252:08;99530.3;B;Ines OxQFtpNSG;16
23693082:08;36624.86;B;Laura wMhRjFKCa;1
1379698:08;146575.84;C;Juan rWIeEKC;17
1432476:08;122610.66;C;Sebastian bLnAtK;17
45535520:08;84985.98;A;Martin DWQioz;2
51368820:08;89474.56;C;Laura sLovPpp;17
89854457:08;91705.8;C;Olga hRuLAWh;16
53733772:08;88352.58;A;Carlos WBpyo;4
21803694:08;147789.58;A;Irina FwIDve;5
217795:08;127322.05;A;Carlos pzLoIpo;14
14332634:08;99209.61;A;Carlos skXAbNJ;9
2243727:08;35417.51;B;Sebastian rgRix;3
51374479:08;130012.68;C;Laura DmkmFfSi;13
66744046:08;51830.77;B;Olga tOgwq;6
22814520:08;47604.73;A;Olga HSjrHijP;4
60394844:08;59316.09;A;Martin WaFKOw;9
81566869:08;45556.19;D;Laura XxPdye;6
1771417:08;62067.32;D;Irina MqxKtjUVT;14
14809421:08;87790.42;B;Olga SUOiGKq;1
65632510:08;31042.13;B;Juan VZLATmc;13
62798107:08;106626.67;A;Martin yeUyT;8
45301643:08;91016.39;C;Laura crXVjQOV;15
67859984:08;134146.61;B;Laura MBbJyoRtU;10
20320515:08;104340.88;B;Juan bDuCEZDTT;5
6112396:08;82458.04;B;Olga yDkeOqvxd;9
67796256:08;103267.18;C;Olga gpiWq;15
60533228:08;32794.36;C;Carlos LIeIL;9
47678978:08;97857.49;B;Laura IOhHgp;5
62043981:08;41663.27;C;Martin gwDZrN;1
70811011:08;69519.81;D;Laura POuoQPe;3
11816037:08;26878.59;D;Irina gjFlKW;7
4570769:08;39986.29;D;Olga KPBVvl;15
96942956:08;92002.47;A;Juan nWEtfHVF;9
83410123:08;68825.06;A;Sebastian QJbqZq;4
88998221:08;110058.36;D;Martin BfMrW;8
98603759:08;94203.99;B;Sebastian XDwVkKTfg;15
88360439:08;72569.99;A;Ines ywusjISl;17
13942274:08;97118.09;C;Irina ywutDMGc;12
27309398:08;18468.27;D;Sebastian LrtmdCB;13
99351526:08;123756.41;C;Olga cvRFM;8
86704423:08;34884.98;D;Martin UyMsDOkH;11
31360832:08;91202.25;B;Carlos hPXZDAMj;17
46278324:08;66932.55;A;Olga Jwqdx;7
29887783:08;34012.47;C;Olga BvYbApmb;17
13238303:08;21073.78;D;Olga rEeWiumLL;12
89842903:08;56854.63;D;Laura fIXuQx;17
99894288:08;56781.33;C;Martin zVgwuC;3
54679155:08;88331.41;D;Martin smEru;2
16186477:08;98139.18;D;Ines aBZMQltbe;1
57492024:08;142837.6;D;Olga ZEsLQOg;7
63390622:08;103445.3;D;Martin tJbdiJgN;2
29176439:08;140145.27;A;Juan jvdZbR;2
52254060:08;141790.26;A;Laura xxlbYGmvw;4
37350253:08;57578.8;C;Carlos oeqtUJQ;17
91017688:08;146890.96;C;Ines YPxlFM;6
71888278:08;40182.11;A;Juan ebUsx;6
57546971:08;97675.55;D;Martin PmXkvT;5
13007032:08;132581.74;C;Olga QEdykGJ;10
31558099:08;31275.8;A;Laura QmZJB;17
27277010:08;115448.34;D;Martin wlGKls;13
9090722:08;71987.6;B;Sebastian iFKWxzTWo;12
81227741:08;34733.49;A;Olga aHjzAyS;1
85295344:08;17739.24;A;Juan xvecTWKIt;2
18820146:08;130892.8;D;Carlos gbxueTWG;15
18779497:08;60148.65;A;Irina PQVHOmejQ;7
65964923:08;54292.03;B;Juan olkZvYtpy;7
53669089:08;142781.86;C;Irina TkiiW;13
83428324:08;65289.51;C;Martin vTYwKo;5
95122582:08;61514.74;C;Martin iZFsgNn;10
44855587:08;90317.62;B;Martin rSXgYHc;4
45046415:08;88681.18;C;Olga gGdJBFMHj;6
20930300:08;53188.29;D;Ines QFsDq;1
314759:08;39827.56;B;Martin jFkcdF;7
59187890:08;60703.49;B;Ines kpWJREdjr;4
6693002:08;63911.32;D;Ines CIsxtHRd;15
82938318:08;46672.65;D;Martin ppzrRT;13
78433746:08;107132.98;C;Sebastian SagIBuBj;12
38588706:08;125466.57;B;Juan gWnaP;1
56938751:08;48177.37;B;Laura FWBnaJrEs;14
10938544:08;109319.73;A;Juan pwjacs;12
36741591:08;62630.21;C;Ines kAMWfins;14
86186225:08;149908.66;D;Irina suCYvOzEw;16
1013964:08;108215.03;A;Martin ZSgLn;4
32544203:08;130462.58;C;Carlos WfaGx;13
59168632:08;29918.43;D;Sebastian FigLwheA;10
91711252:08;123279.43;C;Carlos QVnfw;11
46429728:08;67065.78;A;Laura neIuGdh;9
69794448:08;34322.21;A;Sebastian ZmYsAEgfN;12
85549491:08;128716.16;B;Olga XwrJF;13
31595653:08;18133.06;C;Carlos AqCaEYw;11
65986892:08;85248.41;B;Ines JffgQSTai;13
30663238:08;43620.36;A;Ines FsDmZPRp;1
88427094:08;81097.62;A;Olga Yjaazq;5
71893458:08;142441.03;A;Olga erRAaiU;14
90799900:08;45976.35;D;Sebastian imIZXstZ;2
97712722:08;132136.51;C;Ines gcMvcPxg;11
14671054:08;24362.42;B;Martin RpzFUKb;2
68812210:08;35539.39;C;Olga WUUzpm;2
10280075:08;140295.41;A;Juan FfkhslNo;12
53619502:08;35276.5;A;Olga xHajVwtw;16
59912276:08;97698.24;D;Irina ccGwW;12
48133537:08;143600.68;C;Martin DpLChrce;15
14506870:08;61887.93;C;Juan bVrLezjy;16
57501571:08;67717.38;D;Ines gllojZGV;10
71668401:08;71302.08;C;Irina pqeyTpLq;6
51117987:08;38180.14;C;Juan uoVkEoolP;10
75975689:08;48210.12;B;Martin szHSy;5
67726552:08;32213.03;B;Sebastian LRwmiAm;5
99398898:08;17117.42;A;Laura qvEPuDj;11
51771586:08;94864.9;C;Laura wSYsrxayK;11
11141298:08;117320.93;D;Olga cWLOu;12
51311522:08;119502.15;C;Sebastian URgwkArmc;3
74989324:08;136070.93;B;Laura wdSUO;8
59342538:08;32936.39;D;Juan CQHFcgJ;11
19564834:08;88012.57;D;Irina bFqpNIrmn;7
25353771:08;50120.37;C;Juan SyMbgJqe;11
37135861:08;66755.2;C;Sebastian twHpG;7
69367646:08;116015.01;D;Martin pGdnrpNfN;3
77367005:08;83586.5;B;Martin ZByjK;9
93069186:08;84564.59;C;Irina PnxiEty;10
92755064:08;78778.87;D;Carlos kdpoQdkG;8
40838888:08;138354.41;B;Ines LwGmAfNrB;15
38861750:08;94687.88;A;Olga suEBHPAVx;5
28139579:08;83709.02;B;Martin yrwhpVE;12
48243562:08;18825.7;B;Laura lQDkRBi;13
76323207:08;38716.62;D;Laura XteVcKze;9
23346873:08;86526.75;A;Olga YEurWDI;4
73517812:08;45791.01;A;Laura IPHEeClln;8
28084387:08;55314.95;D;Martin nqQsWSUDF;1
47357070:08;93135.64;C;Olga fwDhf;12
41167094:08;125336.29;D;Laura TRkilmQ;17
49575988:08;61072.4;C;Sebastian ccwdFheqp;4
84511268:08;121648.24;B;Olga mFnFo;4
70540108:08;127891.51;C;Laura swgjHZVJ;10
3181055:08;21354.39;D;Carlos oxleu;9
86126826:08;146645.75;C;Martin MhdxwXl;6
91853063:08;149374.93;C;Irina DbqEs;5
8696004:08;18125.99;D;Sebastian hIDhGf;1
79386419:08;149866.34;A;Ines xQqgsvYM;2
63543877:08;25964.4;A;Carlos gmXcD;3
90890432:08;42328.44;A;Irina BioswlU;12
37992804:08;80588.49;C;Laura PEBaDqREC;5
27886330:08;86968.45;C;Irina fWKiOJC;11
2093816:08;144981.35;A;Sebastian VPRlzGid;2
87820348:08;116688.95;A;Sebastian CTzbyX;16
61957468:08;27637.41;B;Juan jsVLzstf;2
80554026:08;57780.64;D;Sebastian wHhEJzIP;10
24801654:08;103931.43;B;Juan NKWbBygei;7
70149579:08;90870.36;D;Ines HIrgbnu;6
45259191:08;82705.6;B;Irina ocuOM;12
7363008:08;60090.96;C;Ines QygPXEv;12
43223557:08;100963.4;B;Carlos scyKgIXMv;12
2281052:08;147066.71;B;Laura TVQvgrfa;9
44278479:08;29632.33;B;Ines EyskR;5
39143948:08;86678.34;B;Martin qwBsD;12
70343653:08;16031.48;A;Ines jYHyrggZ;17
9731379:08;149840.03;D;Laura UKSKv;9
59859065:08;33210.47;C;Irina wMvsQC;8
50666219:08;24819.1;C;Irina PahhDpkm;1
8570966:08;74161.2;A;Irina mVsWmrnu;17
83876119:08;41000.22;D;Laura ZKmfZJd;7
8778337:08;87671.43;B;Irina sCacQelg;6
93447532:08;99011.81;A;Ines NZcFIdIM;6
10688666:08;141501.82;B;Laura PBJlOM;15
67709334:08;18214.33;D;Laura HUqzmAoa;9
36522720:08;85280.13;D;Ines VDDmV;10
45119348:08;146875.98;A;Laura YEICYqc;9
48661596:08;66125.26;C;Irina GbsCsMXb;4
62670136:08;103863.31;A;Carlos uUOHWF;13
87356705:08;17846.98;C;Carlos XpqKG;2
65222192:08;44405.94;B;Juan uvoWt;5
13825783:08;99241.96;D;Irina wboSCuyD;11
89155411:08;63887.62;C;Olga kkfUmq;17
4290561:08;111241.68;D;Carlos BpKwh;3
63331635:08;95914.46;B;Sebastian FoctibsvV;6
18378141:08;68925.89;B;Olga aHmVyVnJ;16
63616368:08;31832.47;D;Juan JdjLRRIB;6
7434368:08;74556.23;C;Olga AVeyQ;16
54155593:08;31704.54;A;Martin LzzNwZW;16
35435088:08;27155.53;A;Carlos lSqiThE;17
69783972:08;93702.17;A;Sebastian YjpJOTjg;13
54067751:08;100076.85;B;Laura JJgWdkT;9
28549034:08;53255.75;C;Olga VaNdM;6
80122228:08;144125.72;D;Olga guWNPTrzJ;6
74397182:08;40369.3;B;Ines hjMtXeAkQ;14
57246816:08;141305.67;D;Laura GsbGvNLGk;17
28603542:08;84229.27;D;Laura MzDDbhhE;16
60166352:08;120096.61;A;Martin pYQtiVuKj;8
1996802:08;119602.97;C;Irina qsmYx;7
24903940:08;36210.85;C;Juan kPXatwW;14
84969037:08;73886.47;A;Carlos cFGIb;5
14337057:08;54863.95;D;Juan VcufesaE;14
45952287:08;86818.99;D;Carlos bsqHVo;3
51059980:08;87363.08;C;Olga EKYSQVrf;10
33017904:08;15823.71;A;Olga yCjwnYn;16
6818472:08;97885.82;B;Martin ekOTIjMO;12
60348387:08;61422.81;D;Laura SNVqdJY;9
